ACCIDENT_DATE,ACCIDENT_NO,ACCIDENT_TIME,ACCIDENT_TYPE,ALCOHOLTIME,ALCOHOL_RELATED,BICYCLIST,DAY_OF_WEEK,DCA_CODE,DEG_URBAN_ALL,DEG_URBAN_NAME,DRIVER,FATALITY,FEMALES,HEAVYVEHICLE,HIT_RUN_FLAG,INJ_OR_FATAL,LATITUDE,LGA_NAME,LGA_NAME_ALL,LIGHT_CONDITION,LONGITUDE,MALES,MOTORCYCLE,MOTORIST,NODE_TYPE,NONINJURED,NO_OF_VEHICLES,Number of Records,OBJECTID,OLD_DRIVER,OLD_PEDESTRIAN,OTHERINJURY,PASSENGERVEHICLE,PASSENGER,PEDESTRIAN,PED_CYCLIST_13_18,PED_CYCLIST_5_12,PILLION,POLICE_ATTEND,PUBLICVEHICLE,REGION_NAME,REGION_NAME_ALL,RMA,RMA_ALL,ROAD_GEOMETRY,RUN_OFFROAD,SERIOUSINJURY,SEVERITY,SPEED_ZONE,SRNS,SRNS_ALL,STAT_DIV_NAME,TOTAL_PERSONS,UNKNOWN,UNLICENCSED,YOUNG_DRIVER
11/3/18,T20180005340,18.25.00,Collision with vehicle,Yes,No,0,Sunday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.82724,YARRA,YARRA,Day,145.01718,2,0,0,Intersection,3,2,1,3466411,1,0,1,2,2,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,T intersection,No,0,Other injury accident,Not known,,,Metro,4,0,0,0
8/3/18,T20180005344,09.55.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),"RURAL_VICTORIA,MELB_URBAN",MELB_URBAN,1,0,0,0,No,1,-37.90743,WYNDHAM,WYNDHAM,Day,144.64535,2,1,1,Intersection,1,2,1,3466412,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,,,Not at intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,0,0,0
17/3/18,T20180005347,13.32.00,Collision with vehicle,No,No,0,Saturday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.6978,DAREBIN,DAREBIN,Day,145.0208,1,0,0,Intersection,1,2,1,3466414,0,0,0,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,1,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
18/3/18,T20180005348,08.09.00,Collision with vehicle,No,No,0,,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.79255,MELBOURNE,MELBOURNE,Day,144.95845,3,0,0,Intersection,3,2,1,3466415,0,0,1,2,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Local Road,Arterial Other",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,4,0,0,0
2/3/18,T20180004044,22.05.00,Collision with a fixed object,Yes,Yes,0,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.79749,BRIMBANK,BRIMBANK,Dark Street lights unknown,144.76064,1,0,0,Non-Intersection,0,1,1,3466418,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,Yes,0,Other injury accident,100 km/hr,M,M,Metro,1,0,1,0
3/3/18,T20180004047,00.40.00,Collision with vehicle,Yes,Yes,0,Saturday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,2,0,1,0,No,8,-38.0588,CASEY,CASEY,Dark No street lights,145.3288,7,0,0,Non-Intersection,0,2,1,3466420,0,0,1,2,6,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Not at intersection,No,7,Serious injury accident,70 km/hr,,,Metro,8,0,0,1
7/2/18,T20180004052,16.30.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,1,-37.90292,MONASH,MONASH,Day,145.15669,1,0,0,Non-Intersection,2,3,1,3466422,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,70 km/hr,,,Metro,3,0,0,2
3/3/18,T20180004054,03.30.00,Collision with a fixed object,Yes,No,0,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,TOWNS,TOWNS,1,0,0,0,No,1,-38.37167,MOYNE,MOYNE,Dark Street lights on,142.23104,1,0,0,Non-Intersection,0,1,1,3466423,0,0,0,0,0,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,1,Serious injury accident,60 km/hr,A,A,Country,1,0,0,1
3/3/18,T20180004058,08.10.00,Collision with vehicle,No,No,1,Saturday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-38.37568,MORNINGTON PENINSULA,MORNINGTON PENINSULA,Day,145.14158,1,0,0,Intersection,1,2,1,3466425,1,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,100 km/hr,,,Metro,2,0,0,0
2/3/18,T20180004060,09.40.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,1,-37.82824,MELBOURNE,MELBOURNE,Day,144.95844,1,0,0,Non-Intersection,2,3,1,3466427,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,80 km/hr,M,M,Metro,3,0,0,0
3/3/18,T20180004061,08.30.00,Collision with vehicle,No,No,0,Friday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.91145,MONASH,MONASH,Day,145.10206,1,0,0,Non-Intersection,1,2,1,3466428,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,0,0,0
3/3/18,T20180004063,07.20.00,Collision with vehicle,Yes,No,0,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,3,-37.85798,PORT PHILLIP,PORT PHILLIP,Day,144.98039,1,0,0,Intersection,1,2,1,3466430,0,0,3,2,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,4,0,0,0
8/3/18,T20180004477,08.20.00,Collision with vehicle,No,No,0,Thursday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.67962,WHITTLESEA,WHITTLESEA,Day,145.00322,5,0,0,Non-Intersection,5,2,1,3466433,0,0,1,2,4,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,50 km/hr,,,Metro,6,0,0,0
8/3/18,T20180004483,17.30.00,Collision with vehicle,No,No,0,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.87914,MONASH,MONASH,Day,145.14463,0,0,0,Intersection,1,2,1,3466437,1,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
8/3/18,T20180004484,16.30.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,3,0,No,2,-37.86042,STONNINGTON,STONNINGTON,Day,145.01298,2,0,0,Non-Intersection,3,3,1,3466438,0,0,2,3,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,70 km/hr,,,Metro,5,0,0,0
8/3/18,T20180004487,16.05.00,Collision with vehicle,No,No,0,Thursday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.75419,DAREBIN,DAREBIN,Day,145.00133,1,1,1,Intersection,1,2,1,3466440,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,1
8/3/18,T20180004489,15.30.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,3,0,2,0,No,2,-38.24746,GEELONG,"SURF COAST,GEELONG",Day,144.32229,1,0,0,Non-Intersection,1,3,1,3466442,0,0,2,3,0,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,C,C,Country,3,0,0,1
8/3/18,T20180004490,13.40.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-38.01121,KINGSTON,KINGSTON,Day,145.14072,2,0,0,Non-Intersection,1,2,1,3466443,1,0,0,2,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,2,Serious injury accident,40 km/hr,,,Metro,3,0,0,0
14/3/18,T20180004921,18.17.00,Vehicle overturned (no collision),Yes,No,0,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),MELB_URBAN,MELB_URBAN,0,0,0,0,No,1,-37.65605,WHITTLESEA,WHITTLESEA,Day,145.01848,1,1,1,Off Road,0,2,1,3466447,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,,,Not at intersection,No,1,Serious injury accident,50 km/hr,,,Metro,1,0,0,0
14/3/18,T20180004925,19.27.00,Struck Pedestrian,Yes,No,0,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,2,0,No,1,-37.84216,HOBSONS BAY,HOBSONS BAY,Dusk/Dawn,144.87997,0,0,0,Non-Intersection,1,1,1,3466450,0,0,1,1,0,1,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
14/3/18,T20180004927,17.15.00,Collision with vehicle,No,No,0,Wednesday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,3,0,1,0,No,3,-36.45626,TOWONG,TOWONG,Day,147.2194,4,0,0,Non-Intersection,2,3,1,3466451,0,0,2,3,2,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,1,Serious injury accident,100 km/hr,C,C,Country,5,0,0,0
14/3/18,T20180004928,19.15.00,Collision with vehicle,Yes,No,0,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,2,0,1,0,No,1,-38.38363,WARRNAMBOOL,WARRNAMBOOL,Day,142.49282,2,0,0,Intersection,2,2,1,3466452,0,0,1,2,1,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,0,Other injury accident,50 km/hr,A,A,Country,3,0,0,1
14/3/18,T20180004931,20.30.00,Collision with vehicle,Yes,No,0,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,0,0,0,No,1,-36.45479,SHEPPARTON,SHEPPARTON,Dark No street lights,145.1817,2,0,0,Intersection,1,2,1,3466455,0,0,1,2,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,100 km/hr,C,C,Country,2,0,0,1
14/3/18,T20180004934,16.00.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.82418,MELBOURNE,MELBOURNE,Day,144.9632,2,1,1,Intersection,1,2,1,3466456,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
21/3/18,T20180005353,15.17.00,No collision and no object struck,No,No,0,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),MELB_URBAN,MELB_URBAN,0,0,0,0,No,1,-37.80719,MELBOURNE,MELBOURNE,Day,144.95077,1,1,1,Intersection,0,1,1,3466457,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,1,0,0,0
21/3/18,T20180005354,17.57.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,3,0,4,0,No,1,-37.79828,MANNINGHAM,MANNINGHAM,Day,145.17871,1,0,0,Intersection,5,3,1,3466458,0,0,0,3,3,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,1,Serious injury accident,80 km/hr,,,Metro,6,0,0,0
20/3/18,T20180005355,18.45.00,Collision with vehicle,Yes,No,0,Monday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,0,1,Yes,1,-37.82359,YARRA RANGES,YARRA RANGES,Day,145.41675,2,0,0,Non-Intersection,1,2,1,3466459,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,C,C,Metro,2,0,0,1
21/3/18,T20180005356,15.25.00,Collision with a fixed object,No,No,0,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.73723,BRIMBANK,BRIMBANK,Day,144.8532,1,0,0,Non-Intersection,0,2,1,3466460,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,Yes,0,Other injury accident,50 km/hr,,,Metro,1,0,1,0
21/3/18,T20180005358,17.40.00,Collision with vehicle,No,No,1,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,1,0,0,0,No,1,-36.38893,SHEPPARTON,SHEPPARTON,Day,145.40673,2,0,0,Intersection,1,2,1,3466461,0,0,1,1,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Country,2,0,0,0
21/3/18,T20180005362,09.40.00,Collision with vehicle,No,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,3,0,No,1,-37.75215,MORELAND,MORELAND,Day,144.93607,1,0,0,Intersection,3,2,1,3466463,0,0,1,2,2,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,"Freeway,Local Road,Arterial Other",Cross intersection,No,0,Other injury accident,Not known,M,M,Metro,4,0,0,0
3/3/18,T20180004065,10.10.00,Collision with vehicle,No,No,0,Friday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.91312,YARRA RANGES,YARRA RANGES,Day,145.36041,2,0,0,Intersection,3,2,1,3466470,0,0,1,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,C,C,Metro,4,0,0,0
3/3/18,T20180004067,08.50.00,Collision with vehicle,No,No,0,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,3,0,No,1,-37.99137,DANDENONG,DANDENONG,Day,145.19629,1,0,0,Intersection,3,2,1,3466472,0,0,0,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,1,Serious injury accident,60 km/hr,,,Metro,4,0,0,0
2/3/18,T20180004068,15.50.00,Collision with vehicle,No,No,0,Friday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.88879,KNOX,KNOX,Day,145.28788,1,0,0,Non-Intersection,1,2,1,3466473,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,2,0,0,0
3/3/18,T20180004069,10.00.00,Collision with vehicle,No,No,0,Friday,RIGHT THROUGH,MELBOURNE_CBD,MELBOURNE_CBD,2,0,1,0,No,1,-37.81764,MELBOURNE,MELBOURNE,Day,144.95911,2,0,0,Intersection,2,2,1,3466474,0,0,1,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,40 km/hr,,,Metro,3,0,0,0
3/3/18,T20180004071,09.18.00,Collision with a fixed object,No,No,0,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,SMALL_CITIES,SMALL_CITIES,1,0,0,0,No,1,-38.02221,GEELONG,GEELONG,Day,144.41264,1,0,0,Non-Intersection,0,1,1,3466475,0,0,0,1,0,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,50 km/hr,,,Country,1,0,0,0
3/3/18,T20180004074,06.30.00,Collision with a fixed object,Yes,No,0,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.82396,WHITEHORSE,WHITEHORSE,Dark Street lights on,145.1943,1,0,0,Non-Intersection,0,1,1,3466477,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,60 km/hr,,,Metro,1,0,0,1
3/3/18,T20180004078,12.00.00,Collision with vehicle,No,No,0,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,3,0,No,1,-37.87155,STONNINGTON,STONNINGTON,Day,145.04573,0,0,0,Intersection,2,2,1,3466480,0,0,0,2,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Cross intersection,No,1,Serious injury accident,50 km/hr,,,Metro,3,0,0,0
27/2/18,T20180004080,11.27.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,0,1,No,1,-37.89789,KNOX,KNOX,Day,145.21493,3,0,0,Non-Intersection,2,3,1,3466481,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,100 km/hr,M,M,Metro,3,0,1,1
3/3/18,T20180004082,14.33.00,Collision with vehicle,Yes,No,0,Saturday,RIGHT THROUGH,MELBOURNE_CBD,MELBOURNE_CBD,1,0,0,0,No,1,-37.81862,MELBOURNE,MELBOURNE,Day,144.95956,3,1,1,Intersection,2,2,1,3466482,0,0,0,1,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,1,Serious injury accident,40 km/hr,,,Metro,3,0,0,1
8/3/18,T20180004493,16.00.00,Collision with vehicle,No,No,1,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,0,0,0,0,Yes,1,-37.71075,MORELAND,MORELAND,Day,144.9617,1,0,0,Intersection,1,2,1,3466484,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,1,0,0
8/3/18,T20180004497,21.00.00,Struck Pedestrian,Yes,No,0,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-36.39059,SHEPPARTON,SHEPPARTON,Dark No street lights,145.36937,1,0,0,Non-Intersection,1,1,1,3466485,0,0,0,1,0,1,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,1,Serious injury accident,80 km/hr,A,A,Country,2,0,0,1
8/3/18,T20180004502,20.46.00,Collision with vehicle,Yes,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,0,0,Not known,1,-37.74445,BRIMBANK,BRIMBANK,Dark Street lights on,144.80171,1,0,0,Intersection,1,2,1,3466487,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
8/3/18,T20180004506,21.00.00,Collision with vehicle,Yes,Yes,0,Thursday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,3,0,1,0,No,2,-37.7109,MORELAND,MORELAND,Dark Street lights on,144.91693,1,0,0,Non-Intersection,2,3,1,3466488,0,0,2,3,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,4,0,0,0
2/3/18,T20180004509,08.50.00,Collision with vehicle,No,No,1,Friday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.78928,YARRA,YARRA,Day,144.99077,2,0,0,Off Road,1,2,1,3466489,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,,,Not at intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,0
8/3/18,T20180004511,09.40.00,Collision with vehicle,No,No,0,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.76463,DAREBIN,DAREBIN,Day,145.01227,2,0,0,Intersection,1,2,1,3466490,0,0,2,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,3,0,0,1
5/3/18,T20180004943,08.30.00,Collision with vehicle,No,No,1,Monday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.90512,WYNDHAM,WYNDHAM,Day,144.66264,1,0,0,Intersection,1,2,1,3466497,0,0,1,1,0,0,1,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
15/3/18,T20180004948,06.48.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,1,0,No,1,-37.95192,DANDENONG,DANDENONG,Dark Street lights on,145.21384,4,0,0,Non-Intersection,4,3,1,3466500,0,0,0,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Freeway,Freeway,Not at intersection,No,1,Serious injury accident,80 km/hr,M,M,Metro,5,0,0,1
15/3/18,T20180004950,08.45.00,Collision with vehicle,No,No,0,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,0,2,0,No,1,-37.74261,MELTON,MELTON,Day,144.70089,0,0,0,Intersection,1,2,1,3466501,0,0,0,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,"Freeway,Arterial Other",Multiple intersection,No,1,Serious injury accident,70 km/hr,M,"M,C",Metro,2,0,0,1
15/3/18,T20180004955,08.20.00,Collision with vehicle,No,No,0,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.89209,WYNDHAM,WYNDHAM,Day,144.7294,2,0,0,Intersection,2,2,1,3466502,0,0,1,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,60 km/hr,,,Metro,3,0,1,1
10/3/18,T20180004959,17.00.00,Vehicle overturned (no collision),Yes,No,0,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),RURAL_VICTORIA,RURAL_VICTORIA,0,0,0,0,No,1,-38.6681,WELLINGTON,WELLINGTON,Day,146.58861,1,1,1,Non-Intersection,0,1,1,3466504,0,0,1,0,0,0,0,0,0,No,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Local Road,Local Road,Not at intersection,No,0,Other injury accident,Not known,,,Country,1,0,0,0
10/3/18,T20180004962,09.30.00,Collision with vehicle,No,No,0,Saturday,REAR END(VEHICLES IN SAME LANE),TOWNS,TOWNS,2,0,4,1,No,1,-38.08117,MOYNE,MOYNE,Day,142.808,1,0,0,Intersection,4,2,1,3466505,0,0,1,1,3,0,0,0,0,No,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,"Arterial Highway,Local Road",Multiple intersection,No,0,Other injury accident,50 km/hr,B,B,Country,5,0,0,0
